gene	gwas_score
TBX6	0.1559775363698305
SPIRE2	0.15555783869988712
GDAP1	0.15509573036247973
GCLC	0.155069456641135
LRRCC1	0.15472453092387267
RPL8	0.15445754776547485
TMCC2	0.15398018129849156
NOSTRIN	0.15384181604464492
XPO1	0.15330991515130593
HPS1	0.15287648422715072
CASTOR2	0.15275518589344597
TYRO3	0.15268100503234627
TPRG1	0.15255105320847934
CCDC12	0.1523869313088294
SWAP70	0.15206007197736673
SNX17	0.1520100572048312
MAP7D3	0.1502758624467203
TGFBR3L	0.14985339640913553
PIGP	0.14921963387938342
CORO2A	0.14916841386884883
HIF1AN	0.14841862237606107
AEBP1	0.1483465170818415
NPAS3	0.14828367293100675
SIAH3	0.14825295342190192
OLIG3	0.14822718432014578
VASN	0.14790462949422653
DST	0.14719714043044696
ZNF735	0.14667992397317486
TMEM175	0.14612076492553286
C1orf105	0.1456283819266485
PGPEP1L	0.14527320867180174
KARS1	0.1451973122862849
HRH1	0.14466561068819175
CDK8	0.14448233589306114
NSRP1	0.14441169042726984
KIF27	0.14417142189068646
RLIG1	0.1437212411070077
PDSS1	0.14348763990228444
NME9	0.14334673514386606
FBXO46	0.14282501944543838
COA8	0.1426172043278615
C1QTNF8	0.14231755033746174
LRRC17	0.1420417927012094
APOA5	0.1418754047757394
GRSF1	0.14186444641654478
NEDD9	0.14159981568627217
OTULIN	0.14144416674944446
PRELID1	0.1414100532705613
CCDC60	0.14136728342877647
CHDH	0.14129457576719273
SLC9B2	0.14127360107492973
LCE3A	0.14061351710303044
HPCA	0.14034158326954901
ZNF34	0.1403379053663762
LIG4	0.13981981019824752
HJV	0.13980878554760384
ATAD1	0.13972406554591926
GNG7	0.13925841360852745
OPTC	0.13907496233475186
EIF2S2	0.13900674064552213
GXYLT2	0.1388978041241654
MFAP3	0.13886907013635275
ZNF43	0.13830284994554456
ODAPH	0.1382175443634308
BTBD9	0.13798019901251266
UBXN11	0.13789708893174876
FGF8	0.13774655081487627
PCED1B	0.13759065663827247
SAYSD1	0.13726753746709974
RCC1L	0.13722356385435025
ENSG00000288914	0.13711028262485228
ENSG00000289360	0.13711028262485228
ADGRF3	0.13673935340744808
CRPPA	0.13671945979627217
APOC3	0.13663766300826938
ZDHHC6	0.13632206992764156
RBBP5	0.13614117050430005
RNASEH2B	0.13613565808823835
DTD1	0.13602194940518908
RNASET2	0.13565763316639612
PIGC	0.1352327792981469
TXLNB	0.1351340607383402
PDHA1	0.1351023014933613
PGR	0.13481356797654487
ITCH	0.134775674703215
HYPK	0.13447641024443205
LRRC4	0.13436533485095026
CAVIN1	0.13428817135531942
AKNA	0.13426124158522823
ZPR1	0.1338664082619194
LCE3B	0.13376851806072343
AMHR2	0.13375951353916238
LMF1	0.1337440024807691
TCF25	0.13335710926123115
ENSG00000285043	0.133287838058643
L3MBTL1	0.13318442987032847
ITGB7	0.13308879444823626
ZBTB26	0.13297204433022902
MTIF3	0.1327152336276998
CKMT1A	0.1327040046491021
RAD23A	0.13255337644675233
KLHL31	0.13214521412152005
UBA7	0.13204314921073954
ZNF676	0.13187332445005331
RFLNB	0.1316715434552782
TMC6	0.13166733922518806
MCC	0.1311298875063093
RETREG3	0.130679064376669
FEZF2	0.1306618245037558
LEPROT	0.13036546993422293
NDST2	0.13020349680345242
PLCL1	0.13010324295938291
ZNF503	0.13009251631349705
NR4A2	0.13000405733908915
CPNE7	0.13000350474772573
CCDC158	0.12984519977806314
KIF24	0.12950746793975923
LRRN2	0.1295068949659275
TRPM5	0.12894693856498235
REEP2	0.12886271781201475
RASA2	0.12788158272198946
CEP76	0.1277901861009184
SYCE2	0.1275782171130463
PLPPR3	0.127306677716814
FEZ1	0.12649689583868087
QNG1	0.12639262818961877
EIF2AK4	0.12638945758343528
IKBKE	0.12578664364445588
TTC17	0.1257175698976587
KDM7A	0.12567779237836835
OR4S1	0.1255586047624943
PRPF18	0.12540220454707818
PAH	0.1253513043022426
HMGXB4	0.12514899867908919
PAN2	0.12511920856927677
FARP1	0.12486226151180899
HTR1A	0.12485349818278975
ARID1A	0.12475306243777222
CAMKV	0.12443155447807319
PDIK1L	0.12439160616124739
ZXDB	0.12429095564540624
PMF1	0.12414175144784953
NR0B2	0.12410467234089319
KIF5B	0.12409241681563472
ZNF100	0.12329176077878538
OCIAD1	0.1231920482653946
CRLF3	0.12311793553458254
REXO1	0.12307134574143515
MYL2	0.12306214192462828
SAE1	0.12304854864261401
STK31	0.12284482857681321
DEPDC5	0.12283162906018158
TEKT1	0.12278080950853154
GPR21	0.122757570836116
BDH2	0.12262526082734754
ARL13B	0.12208249255549702
SMARCAL1	0.12195392447475731
POU4F1	0.12176511940596906
COBL	0.12168573648600976
KNL1	0.12165180194097182
CHMP2B	0.12138634194807542
PSMB4	0.12125140873324838
CAMK2N1	0.12116297312565047
UGT3A2	0.1210124084391384
PDK2	0.12063268758373118
DENND6A	0.12023030142354955
IL22RA2	0.11965358287944787
ANAPC1	0.11957810999632842
EGFLAM	0.11952425272086477
MRPL21	0.11950315913086988
BOLA1	0.11870256974595012
CHST14	0.11861939795160159
FOXR2	0.11845793369934901
GPRC6A	0.11831346163152114
CYB5D2	0.11818813986061624
OMG	0.11808035562582746
CDS1	0.1177776364696828
DHX30	0.11724408888847049
SIX6	0.1171633468856543
ABCB9	0.11712339487293338
KPNA4	0.1170504232564976
STX1B	0.11692735640269991
GPR27	0.11691505218598934
C17orf58	0.11685941119291209
POFUT2	0.11682209001268999
ARMS2	0.11674791267911931
ZBTB6	0.1167065633145985
CD68	0.11667481082603039
SLC5A1	0.11630978346556486
ENTREP3	0.11622886003361707
IFNA14	0.11620789830057775
OPRL1	0.11564383840166358
RPL27A	0.11549267537877628
SLC35E2B	0.11542179632119774
EPHB1	0.11541106155454799
HSD17B1	0.11522951301390189
CEP78	0.11506983173239041
NSG2	0.11486164079732664
SCYL1	0.1147872165733297
PSMC2	0.11476174182209602
PANK1	0.11476036257695178
FBP2	0.1145416241548932
CDCA2	0.1144511877091268
TUFM	0.1141409780095451
PSIP1	0.11399020421723723
RFTN2	0.11397291988409991
MAP1LC3A	0.11372359020798792
GTPBP10	0.11349727347097116
MYRF	0.11344939403375863
TSSK1B	0.11341894930700527
COX6A1	0.11340064358573314
ELL3	0.11328478284163303
IQCH	0.11307355479297154
TMEM81	0.11278051279369375
ANO6	0.11268162257432056
CA9	0.11243011197409808
CDHR4	0.11221089852729164
RAMP3	0.11158821638476381
FANCA	0.11150492569268339
LCE3D	0.11143721626527603
MINK1	0.11134662525245817
FNDC4	0.11124251489174461
MYPOP	0.11123675015988871
NPIPB2	0.1112077672989924
C14orf39	0.11116058314048695
ENSG00000289653	0.11107508774474967
SRR	0.11091493363226648
SEC14L1	0.11033352598809132
MGA	0.1101795392079058
ZNF727	0.11016385326290161
MOB3B	0.1101180697096123
DEF6	0.1099553564649953
CHADL	0.1098697478333229
LDLRAD2	0.10977108418791204
TMEM91	0.10961179637311057
TOMM20L	0.10947986870799342
RPRD2	0.10944501342898522
SLC35C1	0.10933386502977971
ZNF239	0.10930278003559474
TNFSF13B	0.109280178142944
NCK1	0.10897959391933718
CYP26C1	0.10893246229224023
RPH3A	0.10882413626726326
GPR139	0.10879699587833275
STOML1	0.10872398134736483
NT5C1B	0.10858494042098418
OAS1	0.10856495619715482
R3HDML	0.10844558809130059
DCT	0.10824430486730502
MLF2	0.10816293805376236
ZGPAT	0.10802022479164237
MTRF1L	0.10800783454320435
ASIP	0.10797660379307851
FAM25C	0.10784673802852227
HMCES	0.10759797226736718
MICU2	0.10749677104742822
FDX2	0.1071165836599683
CARD9	0.10679808203130714
GLRB	0.10677829293679666
SPI1	0.10668625087099809
PPAT	0.10662179697672554
MED31	0.10616513003868291
STX4	0.10541713931180789
RC3H2	0.10534576387100089
MPHOSPH9	0.10501860797532599
DNAJC19	0.10493673415850556
BEGAIN	0.1048389651197602
DTNBP1	0.10461339687227461
GSTM1	0.10454746864612674
OAS2	0.10454575651878767
MAN1A1	0.10443311846940119
BCL7B	0.10431984743113736
IPP	0.10391188125570824
SYNM	0.10390728928690356
GRIPAP1	0.1038504065988888
ITPR2	0.1034592495482409
CNTNAP4	0.10336906303422855
ISCA2	0.10328311469475078
ZNF10	0.10313145780683929
NOL11	0.10312002777154788
IPPK	0.10307522031201934
PRKRIP1	0.10305950744202613
MRM1	0.10296811723514171
TFAP2D	0.10230699940899524
FGF23	0.1022859000415454
C5orf47	0.10210273198342533
ZNF777	0.10206886028433138
STOX1	0.10202032339927952
OR5B3	0.10184349416298999
TTC12	0.10183310363358301
TSSK6	0.1015489539074204
GCDH	0.10132545907294417
KMT5A	0.10120686361797358
ALG6	0.10118175241700049
KLF1	0.10110410056137005
PRL	0.10095552513637249
SIX2	0.10092054570674318
MON1A	0.10079140131800253
NAPEPLD	0.10072930691461929
FAM177A1	0.1007049294825058
DYNLRB1	0.10066480772597268
TTLL8	0.10063744992404675
GALNT12	0.10059859640998702
KBTBD6	0.10045801852596806
WBP4	0.10042479283788398
KIF23	0.10042070728534472
KCNH6	0.10008972317641485
KBTBD4	0.0997996036517525
ELAVL1	0.0997784964734454
ZNF740	0.09957954546487004
LYPD6B	0.0992632910863811
GRHL2	0.09925052713177393
EIF4A1	0.09914852420141428
CLIC6	0.09872263931997574
SULT1A1	0.09857040354857488
PDX1	0.09851259118975823
DCDC1	0.09847148314823019
BICD2	0.09791149861062112
SCX	0.09790066419634846
VGLL2	0.09784552282538052
SARS2	0.09750999116129606
IGSF1	0.09747870180770263
ELAVL4	0.09729333845771916
BCL6	0.09717433493768299
TTC1	0.09697566588658608
SAXO2	0.09695865898148982
KLC2	0.09654329145370559
RIN2	0.09638974352567753
FBXO5	0.09626488838834167
ZNF517	0.0961040266141728
RBMX	0.09608870805686924
MAST1	0.09590994022137038
KCNJ8	0.09590051798502641
SPINK8	0.09583088342090425
RAPSN	0.09572359916653042
SDSL	0.09561063499765078
BCAR1	0.09550571344251774
LYPLAL1	0.09512001301300906
RBM19	0.09459887644675578
ATXN2	0.0944075733932387
SENP2	0.09414177370700598
DMGDH	0.0941281600431525
ATOSA	0.09399583847425325
AQP10	0.0935677412142778
PFKM	0.09350740885640835
CNIH4	0.09350073246567345
NFKBIZ	0.09346514014654529
NDUFA13	0.09319563862095032
DLC1	0.09313373310139773
FEN1	0.09305404136187982
CCDC184	0.09286126649284153
UBE2H	0.0928338271610423
HCN3	0.09272734411381833
C3orf38	0.09270143170569539
SYNDIG1L	0.09264825497820184
LRFN4	0.09225111503889451
SOX6	0.09211980664852479
GNL3	0.09196899450068932
CREB3	0.09169678663624489
COMMD4	0.09159170708370147
CATSPER2	0.09136997690715451
G3BP2	0.0911849892733747
GOLGA3	0.09117049998056935
CDX2	0.09097789018436093
MCMBP	0.09071874218770204
FAM227B	0.0904978332315591
MARCHF2	0.09042261739401238
HACD4	0.09024021694971474
CDK12	0.09014429461166829
TIPE3	0.09014273779496329
APOC2	0.0900871731229375
APOC4	0.09008167924367086
IFNK	0.09006953868942112
LUC7L	0.08972363348131998
GARIN1B	0.08953131470146483
PHETA1	0.08938459716504345
CSTPP1	0.08933587853631572
ELP1	0.08928615437248409
YIPF6	0.08925434866302648
RAB3GAP1	0.08906369558377701
ABCF3	0.089060917654653
SEC61A2	0.08904063754911859
ZNF280D	0.08901446059918512
UBE2L5	0.08894637975791056
LRRC37A	0.0889435961669898
PDLIM2	0.08885041796468977
BANK1	0.08867612974278441
NAT8	0.08867022335640834
WNK3	0.08864057026207744
APOF	0.08854251133933816
TNFRSF17	0.08853126037032184
BHLHA15	0.08848407222465332
SLC71A2	0.0882331054702055
ORC5	0.08819583090544339
HMX2	0.08801682483411878
CMKLR1	0.08776356413547098
ASZ1	0.08772009233084521
CHD2	0.08771733103536823
RAP2B	0.08768957728257332
NPTX1	0.08763072023996012
PRKAB1	0.08762139928686924
PSMG2	0.08749546847105855
CALCRL	0.08745379764693294
CLIP4	0.08731000612707515
PLA2G10	0.0872673342343742
SPDYE6	0.08725472685990177
SCN3A	0.08711807868210728
TOX2	0.0870446403238296
USP46	0.08701205520513965
SLF1	0.08679298896504888
INHBC	0.08672725776942812
PBRM1	0.08666091962919512
MGRN1	0.08661182052772538
TSKS	0.08627784699010824
CMTR1	0.08584481465644467
INHA	0.08581040904991662
CHD8	0.08576963505439719
OR4A47	0.08558151846009449
ZNF140	0.08557889818055572
FAM3B	0.08552539967427986
NACAD	0.08545273598598427
MNAT1	0.08545257103897211
GUF1	0.08535332526302641
DRC3	0.08529965054811513
DTWD1	0.08528705067552339
STARD8	0.0852490668134454
RTN4IP1	0.08515854147746993
FMR1NB	0.08507819775060112
GIMAP7	0.08504209870066329
DDI2	0.08474172452971611
MAPKAPK2	0.08467207990017749
COQ10A	0.08464028211723533
RIPK4	0.08404570400144591
DNASE2	0.08398639554806539
TTF1	0.08396410568332477
ELOVL5	0.08380290747261089
ST7L	0.08373029209831429
GLDN	0.08323245257426058
SPRYD7	0.0831723537340529
MOCS1	0.0830154744048135
UBIAD1	0.08294977944469199
RBM5	0.08284904148554538
APBB1IP	0.08284288528811466
HTR1F	0.08262688491096738
METTL16	0.08262314359567088
MSANTD1	0.08240551347032732
ANHX	0.08227738446192603
OR4C15	0.08207923063433395
HKDC1	0.08201840028998537
FGFRL1	0.08194498150672906
CRYGD	0.0817834402540406
KLHDC4	0.08164077203465925
RNF146	0.0816168233363663
DNAJC30	0.08158967998073133
SLC45A3	0.0815817081708986
N4BP2L2	0.08148219710114633
SNX13	0.08144442797649494
SLC1A1	0.08137062459752127
POFUT4	0.08112737865909422
GLYAT	0.08112014944045862
SDR16C5	0.08023527669321494
SENP3	0.08016702898620821
ANKRD31	0.0796417682481049
C15orf61	0.0795531383558657
A3GALT2	0.0793419013741471
FHL2	0.0789582761436968
ARB2A	0.07893094551839529
CCDC32	0.0788906372685679
MIER3	0.07859065454795758
LNPEP	0.07845245619129755
CTAGE1	0.07834984587596366
CFAP54	0.07831213378012998
ADGRG6	0.07828940451019248
FLI1	0.07825346800359015
SULT1A2	0.0782043728024693
FGF6	0.07806957624202693
ALKBH3	0.07806163675129639
ARHGAP18	0.07792990361640043
FABP6	0.07788382112024239
APOA1	0.07783091729135248
ANKRD52	0.07780863585639815
DNAH2	0.07774560986726751
HMX3	0.07768828530747036
ANXA2R	0.07767979714177348
WNT8B	0.07763512783008579
CCDC88C	0.07762630561838028
NPM3	0.07757186064841334
DCBLD1	0.07752613144837289
MYH16	0.07744622311367462
CNPY2	0.07743946292834773
RFC5	0.0773569236784039
TSLIG3B	0.07730392077396027
SHISA4	0.07718065993390326
PIK3R3	0.07706841544230018
HOMER2	0.07704670484227659
PLA2R1	0.07701771908505667
PRELID3B	0.07700524187151714
NQO1	0.07692006554696514
MYO18A	0.07691983907509489
LBR	0.07687747977648372
EBPL	0.07681972944957051
NR2C2	0.07680822220938945
NUDT1	0.07674180500845562
SMOX	0.0766934045727056
ITGA8	0.07665957930034505
NEU3	0.07645775492991592
EPHB4	0.07643275243544057
STAU2	0.076242705168444
FOXC1	0.07619603497778267
ATAD5	0.07610050914291211
ZNF208	0.07586850577146587
NUCB2	0.0757824358807608
SPDYC	0.07573699914397725
ZNF512	0.07556598570531567
KPNA3	0.07549253181891946
LUM	0.07546116093545273
RGS10	0.07536891667798207
CYP26A1	0.07519965839631491
SNORC	0.07511471785665974
PARVB	0.07511469973891012
MEP1B	0.07484180566469883
ABHD6	0.07483834517452144
ZAN	0.07483462933731035
AP4B1	0.07475751283459257
FAM222A	0.07472778613690384
SNRPA1	0.07468847514966621
SLC30A10	0.07468399432378274
ZC3H11D	0.07458446567853617
KRABD3	0.07452124039415972
ZNF778	0.0745150543150239
C1orf56	0.07437497580147882
CS	0.07419582522851924
DNAH12	0.07418241469672252
GPR152	0.07412418877888179
TIMM44	0.07410993463936838
ADHFE1	0.07397945513604377
TM6SF1	0.07396107467905445
MST1	0.07390281592279253
ANPEP	0.07381491569862327
CSPG4	0.07351947717925811
PDS5B	0.07350027277560088
FAM120C	0.07349818303584035
MTCH2	0.07346877012750962
RNF114	0.07332927591138978
ESYT3	0.07323965147107782
MYORG	0.07319084384834142
QPCTL	0.07311311757011299
RBM17	0.07308697026033352
CEBPA	0.07308446548131735
SAXO4	0.07306527425516378
MRGPRD	0.07303211594246112
MMAB	0.07298100407224455
EPRS1	0.07271517823094975
POP7	0.07269033610820308
FANCC	0.07262411158135831
ACSM5	0.07255203042904008
C15orf40	0.07254724702859619
ECM1	0.0725466219662343
SPMIP5	0.07249743680545387
ITIH3	0.0724797402935127
ASXL1	0.07245753246191619
BLID	0.0723478113702185
FCGR1A	0.07224932215092575
MYT1	0.07216318244271762
PTPN11	0.07212018449343235
PTPRB	0.0721159992150296
GNB5	0.07200229909081222
PRSS3	0.0719850543902522
FOXD3	0.07194340508095427
ANKLE2	0.07193202713419301
HAPLN3	0.07162581451843086
BUB3	0.07144536626165475
NIPAL1	0.07129952290665252
ERAS	0.0712838295384037
PIGW	0.07121402977563394
EZH1	0.0710011960414124
RNF121	0.07098065504278092
BCLAF3	0.07087568986035843
SLC25A12	0.07083837635501639
CCND3	0.0708116164388279
DNAJC14	0.07076899443284725
IRF2BP1	0.07062703280570107
FBXO17	0.07047555030112967
OR9Q1	0.07034878493647712
FAAP20	0.07029140602343112
RTBDN	0.07017273929285864
PDAP1	0.07003960100977731
NT5DC2	0.06997085773828227
CCER2	0.06980541437526944
PMPCB	0.06976904412526698
STAB2	0.06975159018986239
GNAT2	0.06971362192917992
RAB1A	0.06960896018301295
JRKL	0.06949350033017379
STIMATE	0.06940892667494843
LDAH	0.06922639487696604
METTL25	0.06917213674629205
NAALAD2	0.06911176840455878
LRRC37A2	0.06907558103059154
MERTK	0.06904603783802656
POC1A	0.06902619147894822
SUMO2	0.06874960817797059
AATK	0.0686894119548587
PTPN14	0.06848880108392834
TMEM160	0.06836401897960602
CRHR1	0.06835102561284978
ANKS3	0.06831266693982654
FIGNL1	0.0682869533236786
TBC1D2B	0.06827155776593914
CEP55	0.06812074108866628
CHMP6	0.06800630938206743
LSAMP	0.06797077493908389
ASB8	0.06790483186644676
EFCAB5	0.06769716169086686
INTS7	0.06758908931438457
AIG1	0.06752103199334353
TRIM51	0.0674201775346789
SNX24	0.06736216349385456
MED1	0.06703105079922946
CLN3	0.06697910997905894
EGFL7	0.06692595212422123
FEV	0.06670778761962717
BPIFB1	0.06665404810953605
OR5L2	0.066647616308421
SFTPA1	0.06659431689318308
TRAFD1	0.0665403234984432
LIF	0.06649224326875416
ICAM5	0.06634648798614591
USO1	0.06631807029586721
RAB24	0.06628396702928593
LDHAL6B	0.0662009299857002
PKP2	0.06615281750518434
DPY19L3	0.06583740186901571
CCDC141	0.06564498683861571
GVQW3	0.06560462049246273
HEBP2	0.06549469856425232
TRAIP	0.06540710886926585
BLOC1S2	0.06539242536173363
LCTL	0.06538282753105416
CMC1	0.06537960257162184
OR10AD1	0.06527139431201741
C6orf58	0.06514167140402966
AP3B2	0.06513076433946828
UQCR10	0.06495948273609423
ASB15	0.06489309117051795
SLC26A1	0.06486103634200306
AK3	0.06482986353518733
ZNF582	0.06482950239878975
MTCL3	0.06480455580722654
FAM161A	0.06477883158254048
TLCD3B	0.06472649959512296
CYP2F1	0.06468322874723405
MEIS3	0.06468322874723405
RNF212	0.06468322874723405
TSPAN11	0.06462586342250025
CNTN1	0.06461190655877098
NUP54	0.06455662191289067
ANKRD18B	0.06443953595597252
UBLCP1	0.06435302483389718
SH2D7	0.06427687479988568
CLGN	0.06424471756834013
UBE2R2	0.06391043085787175
ARRDC5	0.06387114931197725
TTPAL	0.06382538500879692
STON1	0.06379793208868546
LHFPL4	0.06359625561696938
SAT2	0.06345404134787017
BTD	0.06335153785176843
REP15	0.06324001863632982
SLC9A8	0.06323047624407692
GARS1	0.0631614861182433
NRXN2	0.06309386275014664
GRAMD2A	0.06308676965117048
OXCT2	0.06303367936044074
CORO1C	0.063023392190279
ZNF365	0.0629934385275146
STAT2	0.06289836317287387
LMBRD2	0.06280385759377878
GLT8D1	0.06279360634457201
FGF10	0.06265913085078374
KCNJ13	0.06251277669602723
SPMIP4	0.06249916120718793
STARD4	0.06248461718368061
LIPF	0.06247662046194216
SC5D	0.06245126693606791
PTPRC	0.06240355837188149
TBATA	0.06240012568741706
MRPL13	0.0623867122618131
MRPS33	0.06236931184611507
RPAP3	0.062368337466620544
KIF3B	0.06201185262510076
FBXO21	0.06181980900856796
ZNF557	0.06169358264696661
PPIP5K1	0.06154128710838102
H1-10	0.061533729742070845
C8orf74	0.06149352645566444
SETDB1	0.06145988179462042
MLNR	0.06145590041914146
CSNK1G3	0.06123393873618957
VCPKMT	0.06110500037394199
DNAJB6	0.06110356114520656
ATP5MGL	0.060995138869684745
IFT80	0.06093583840572854
CRBN	0.06088242381986238
HSD3B7	0.060710332375098416
ADAMTSL4	0.06067476100461826
NOMO1	0.06063908646361943
GPR61	0.06041848260534738
MSMP	0.0603644124463257
CA5A	0.06035269365939973
UQCC5	0.060290258761850436
INO80E	0.06007293007811523
SETD7	0.06005331554759596
SNAPC4	0.060043544835839804
MTBP	0.06002344658971465
UNC119B	0.06000167698118708
SLC37A3	0.059983271612292034
TEFM	0.059904853462500005
MIB1	0.0598918766243348
MCL1	0.0598146723637673
SKAP2	0.059804594365541267
HNRNPA2B1	0.059723266052216555
MT1HL1	0.0596624560903363
HECW2	0.059598209417825024
STAB1	0.05929765520174101
HFM1	0.05925882886430572
TNFSF12	0.05913852813918939
ZPBP	0.059055860244752165
AP4E1	0.05891624033674434
POMC	0.05881382239668247
NDUFA5	0.058778287261701555
SCAPER	0.058771135280039126
RRS1	0.058770972220292546
KIAA0408	0.05836949291605445
CNTN6	0.058301644372343704
PAX5	0.05828733248250339
ERVFRD-1	0.05819621831966527
MARCO	0.0581749616699238
RMDN3	0.057985581362585116
CBX3	0.057941324229701274
RSBN1L	0.05790399991976376
USP53	0.057794013336979845
SLC39A5	0.0577860953142163
ZNF341	0.05770495100928616
TBRG4	0.05765729340127055
GSTA1	0.057649406518389165
AAGAB	0.05761240101479066
GASK1B	0.05746434729433481
OXER1	0.05744982988127225
TZMP1	0.05743147716708704
DBX2	0.05737295683581499
DEFB136	0.05729498257088864
NALF1	0.05726140132196829
SLC22A1	0.057249393783407744
CBX4	0.057247790362566386
AGGF1	0.057230866358591384
RPA2	0.057180578040914226
HAT1	0.05716608837065577
KLHL34	0.05715998495375258
FBXL20	0.05710999619528589
ERAP2	0.057065781746058704
HHATL	0.05705144378049888
PON1	0.057032605850331666
CSPG5	0.05699338092240473
WDR70	0.05688622802171565
SLC6A13	0.05686098716559685
NUDT19	0.05666429974336462
GNPDA1	0.05660198770680494
DISP2	0.056593333194373915
GZMK	0.05657265507017044
ERVMER34-1	0.056515375804747345
LPXN	0.05650781617371847
CHRM4	0.056398615967322346
CCNJL	0.05631175607856683
STX12	0.0562150197515498
NTNG2	0.0561937291310278
OR5D18	0.05596567195768818
FGF1	0.05594090272923917
ADGRB1	0.05589872460812421
PRR13	0.0558864815388186
DRD4	0.05583635651977664
RIF1	0.055697459057034916
CDC37L1	0.05569532367893389
HSD17B6	0.05542371093223738
KLHL32	0.05541687852754741
CHD9	0.05540529020085104
SPATA6L	0.055358488507251516
ENSG00000288654	0.05521979817662031
NECAB2	0.05507358340775087
CCDC59	0.0550109322295655
ZNF713	0.05498853302923863
NDFIP2	0.05498185777086308
TMPRSS13	0.05492960165152208
C17orf107	0.05492008530353426
HORMAD1	0.05485576559384484
MGST2	0.05472945254384426
SELPLG	0.05467909306350774
SDS	0.05461674888052426
PDE6B	0.05460188779639859
RAB10	0.054572649145590235
PLEKHM1	0.05456769507342856
VAX1	0.05456720589418883
ITPKA	0.054552679862613425
ACTA1	0.05450210881980478
SPPL2A	0.0545020363488063
ANXA2	0.05439918754601128
OIT3	0.0543718422000382
MVK	0.05429716989498007
SNRPD2	0.05427073762382442
SLC35A3	0.05424852373725082
TSPAN3	0.054239758709692554
MBD3L3	0.05413717657752475
DDX11	0.054119638595892756
NGLY1	0.05410175184758058
LPIN3	0.054055934434859405
FXYD6	0.05401019832931417
USP15	0.05391399760827028
IL27	0.053843637327621666
CCDC192	0.05382210450801621
IL20RB	0.05367785991860022
KIF12	0.05366444246682968
ARHGEF7	0.053660946999330106
SERINC4	0.0536446517820861
PDE12	0.05359731293322786
ACSF3	0.053588004939360674
UTP14A	0.0535636410955594
SP7	0.053498263196056245
COL10A1	0.053497099130643176
C17orf100	0.0534530865873792
C1QL3	0.053248319781175876
RCAN1	0.053215078240060894
HMGN2	0.05312178994726839
CNTLN	0.05311054788362928
PRND	0.053072240166776856
YWHAH	0.05305898023877384
AMN	0.053007353711232136
SIGLEC15	0.05298553994068986
BAIAP2L2	0.05284741021758827
MRPS10	0.052782870264005036
FAR2	0.0526231396539192
INSM1	0.052622152236564926
CRYGC	0.05259559161562225
ATP6V1A	0.052591035001592866
DNAAF9	0.052589078284633925
TMEM216	0.05249460327924132
RCHY1	0.05247039173777279
ENSG00000282936	0.052457085949216053
BYSL	0.052448671386877
NPIPB8	0.05240303390794399
AOC3	0.05239564866025521
TEX10	0.0523544307798701
NUDT3	0.05234304092760844
POLR2M	0.05232094917857265
CD19	0.05229378104683804
PLPP6	0.05223813747449781
TMEM82	0.052209597803953435
AP5Z1	0.05219748067817124
TMEM219	0.052166616399696476
VWDE	0.05215988078027661
GSTM3	0.05199063089694131
OVCH1	0.051975556929257614
C3orf49	0.05183002799270191
SPRY1	0.05182359883375869
SP1	0.051745402626399505
IFNA6	0.05165282545527958
RASAL2	0.051625933446227325
L1TD1	0.05162408963493202
RAMP2	0.05157662672981597
ZFC3H1	0.05152615382481777
SLC25A34	0.05149907124912303
TIMELESS	0.05149423173398239
SLC4A11	0.051354562002163116
IVD	0.051347108183824736
TMEM41A	0.05133176081426656
TDRD12	0.05128014900739642
COLQ	0.051244927913408914
SOAT1	0.05124423849529057
MTHFSD	0.05116277033558597
COL9A3	0.051155751406147316
AMBP	0.05107949832743486
BAG5	0.05104520595684192
CENPU	0.05096309178612744
OR5B21	0.05094609733698405
RASSF5	0.05094385738864238
HINT3	0.050916523507807725
GNGT1	0.05078151129581781
SPCS1	0.05077715385121653
KNSTRN	0.05073907065605991
RIOK3	0.050681180561402896
DMRT3	0.05065299181216691
IFITM10	0.05062439631001563
PTPN12	0.05061792940576071
GADD45B	0.0506037171635433
MYEOV	0.05055855414317847
ATRAID	0.05051412736399116
TTC6	0.050490435934045313
KREMEN1	0.05043414603615094
RCC1	0.050423686369914685
RAX	0.050418290869260134
YPEL3	0.050411542759505434
DGKZ	0.050359231720735906
ORC4	0.05031974408543949
NOX4	0.0502886042032804
WFDC12	0.05028765302142536
TP53BP1	0.05018399344933486
TTC21B	0.050162168355199065
RAD51C	0.04986353915001216
MYL3	0.04982271533068128
SCAMP1	0.049818570895455744
ARHGEF6	0.04980599717721958
HEXA	0.04966265407166489
OR4X1	0.049652784427559486
SERPINA1	0.04964194548384942
RTP2	0.04963995957718276
POU5F2	0.04958158620099096
QRFP	0.04957919352568179
GAL3ST3	0.04957815741687541
HOXC4	0.04946153742583029
WDR72	0.049361962840099374
DNAJC17	0.04928388892755012
TACC3	0.04927913754771232
SCOC	0.04925953131172529
CCT4	0.04922376064599931
SYNE1	0.04921870126441797
MAVS	0.04917131089320925
NDUFB2	0.04917119548691871
PSMD14	0.049150947674995914
LIPK	0.049144758198782036
TSGA13	0.04911310649019619
CTXN1	0.04910787498999347
POLR2J2	0.049102769433314146
HIBADH	0.04908266244285845
PAPOLG	0.04902873628220093
AKTIP	0.04896705931051074
R3HDM1	0.04893061998658786
ZBTB48	0.04876215209174787
MTAP	0.048705111754147885
HTR3A	0.04869786578665931
