gene,rna_lfc,rna_p,prot_lhr,prot_p,gwas_score,concordant,transcriptomic,proteomic,genomic,score
PIGR,0.0942524606140349,0.6366056539807324,0.7824085649273732,8.29328302870922e-170,0.0,True,0.0942524606140349,0.7824085649273732,0.0,0.5779622395833333
PPP3R1,0.3578433549379713,3.5543289485233956e-05,0.2016338611696504,1.7297839532942799e-12,0.0,True,0.3578433549379713,0.2016338611696504,0.0,0.5773111979166666
S100A11,0.1640754565162936,0.0037675671609709,0.4005379295837288,4.24464526297169e-46,0.0,True,0.1640754565162936,0.4005379295837288,0.0,0.5768229166666666
DNMBP,0.2789145457781927,0.0071165703766571,0.2509615735332187,2.75717663993968e-20,0.0,True,0.2789145457781927,0.2509615735332187,0.0,0.5758463541666666
SLC39A5,0.0649972345050162,0.5812636828835424,0.2868811477881615,3.53755169913901e-23,0.0577860953142163,True,0.0649972345050162,0.2868811477881615,0.0577860953142163,0.5751953125
CBLN4,0.0203407751860904,0.9178853396455496,0.3334237337251918,2.52963563099452e-34,0.5970960209839702,True,0.0203407751860904,0.3334237337251918,0.5970960209839702,0.5750325520833333
CCL26,-0.5245867654404801,0.0629799990677635,0.1505596765753813,3.8747132765594e-08,0.0,False,0.5245867654404801,0.1505596765753813,0.0,0.5748697916666666
GCG,-0.1180167424749409,0.0838363859363875,0.5558161550616397,1.1326935472664801e-87,0.0,False,0.1180167424749409,0.5558161550616397,0.0,0.5748697916666665
EPHA1,0.1367217901203039,0.0928283745196026,0.4646682670034442,1.8811625435949003e-55,0.0,True,0.1367217901203039,0.4646682670034442,0.0,0.5743815104166665
SUMF2,0.1669735121303226,0.2057212456382348,0.3785116232537298,2.57858626649451e-43,0.0,True,0.1669735121303226,0.3785116232537298,0.0,0.57421875
CPE,-0.2068454053822037,0.0189231342332758,-0.3040061868900999,1.16480218472229e-28,0.0,True,0.2068454053822037,0.3040061868900999,0.0,0.57275390625
ISM1,-0.1626345237963695,0.5009297780104272,0.3895668117627256,1.0988718910642598e-42,0.0,False,0.1626345237963695,0.3895668117627256,0.0,0.5719401041666666
CRIM1,0.2397067378132877,0.0024822507648353,0.2750070474998697,1.27082917912147e-21,0.0,True,0.2397067378132877,0.2750070474998697,0.0,0.5719401041666666
AGR2,-0.2373467690200534,0.4398396910340382,0.2750070474998697,3.3018004176348496e-22,0.0,False,0.2373467690200534,0.2750070474998697,0.0,0.5703125
NOTCH3,0.2515339319110268,0.1924333536848718,-0.2515387669959644,1.96013082043266e-18,0.0,False,0.2515339319110268,0.2515387669959644,0.0,0.5691731770833333
LY96,0.1290369234624115,0.4019209849561969,0.4646682670034442,3.47583644046608e-62,0.0,True,0.1290369234624115,0.4646682670034442,0.0,0.5672200520833333
ACE2,-0.0755811177926046,0.6901719442917628,1.0285691521967708,3.4154018989902404e-259,0.0,False,0.0755811177926046,1.0285691521967708,0.0,0.5670572916666665
APEX1,0.1594092382205474,0.0048399556217714,0.3785116232537298,4.0596102557216895e-42,0.0,True,0.1594092382205474,0.3785116232537298,0.0,0.5654296875
ALCAM,-0.1262140278195449,0.0346251372564608,0.4646682670034442,4.21389256705051e-56,0.0,False,0.1262140278195449,0.4646682670034442,0.0,0.56494140625
PPY,-0.6592662167406029,0.0048999337226673,0.1243281350022017,2.17524103742853e-05,0.0,False,0.6592662167406029,0.1243281350022017,0.0,0.5642903645833333
CD274,0.1664295920964917,0.2950694481163717,0.3561438102252753,4.56100937647329e-36,0.0,True,0.1664295920964917,0.3561438102252753,0.0,0.5641276041666666
FLT3,0.5570991963251863,0.0009288930651702,-0.1360615495760283,3.90579031804415e-07,0.0,False,0.5570991963251863,0.1360615495760283,0.0,0.5638020833333333
F7,-0.1187843639943624,0.0795444953529815,0.4854268271702416,1.80736785557587e-66,0.0,False,0.1187843639943624,0.4854268271702416,0.0,0.5633138020833333
KIRREL2,-0.2640941557587695,0.0041025979496212,-0.2344652536370229,5.0093466208819594e-18,0.0,True,0.2640941557587695,0.2344652536370229,0.0,0.5631510416666666
PCSK9,-0.0986058313690474,0.1744039932049321,0.6040713236688608,2.3384868103579998e-104,0.0,False,0.0986058313690474,0.6040713236688608,0.0,0.5628255208333333
SLAMF7,0.1942940132293227,0.1967821791187663,0.2986583155645151,3.07238461796694e-28,0.0,True,0.1942940132293227,0.2986583155645151,0.0,0.5616861979166666
SCG2,-0.4844868084022593,0.0035939199601352,0.137503523749935,2.71901939838612e-07,0.0,False,0.4844868084022593,0.137503523749935,0.0,0.5613606770833333
SH2B3,0.1592393284035065,0.0500919913120417,0.0565835283663675,0.0556994912645352,0.767031767017982,True,0.1592393284035065,0.0565835283663675,0.767031767017982,0.56005859375
CRLF1,-0.1133570185814543,0.3069536290786744,0.4956951626240687,2.64867433355177e-66,0.0,False,0.1133570185814543,0.4956951626240687,0.0,0.5598958333333333
LAMP2,-0.0980579541729405,0.2144373966724275,0.5945485495503542,1.09111740299115e-101,0.0,False,0.0980579541729405,0.5945485495503542,0.0,0.5597330729166666
CDH2,0.0687784949899743,0.511290038155273,1.0976107966264224,3.0067649337783002e-297,0.0,True,0.0687784949899743,1.0976107966264224,0.0,0.5594075520833333
BACH1,0.4319222332117771,0.0001298227314782,0.1505596765753813,1.71962474674065e-08,0.0,True,0.4319222332117771,0.1505596765753813,0.0,0.55859375
PDGFRA,0.2628443938057625,0.1842192156301631,0.2265085298086797,1.5827279070361902e-15,0.0,True,0.2628443938057625,0.2265085298086797,0.0,0.5582682291666666
ACVRL1,-0.1293898387017558,0.4325557149553286,0.4329594072761062,3.9792013101375104e-47,0.0,False,0.1293898387017558,0.4329594072761062,0.0,0.55810546875
PAPPA,0.1744437317299496,0.3160060484319558,-0.0588936890535685,0.0676114675888207,0.3424241271013205,False,0.1744437317299496,0.0588936890535685,0.3424241271013205,0.5569661458333333
CD109,0.1425921916403529,0.5227173334605678,0.3895668117627256,1.02353851905868e-43,0.0,True,0.1425921916403529,0.3895668117627256,0.0,0.556640625
ADAMTS13,-0.1849255025432352,0.020350777130345,0.2986583155645151,9.06212957812088e-27,0.0,False,0.1849255025432352,0.2986583155645151,0.0,0.5564778645833333
WWP2,0.0831027006547593,0.2465930670691706,0.2141248053528473,1.891278515642e-14,0.0360342518063208,True,0.0831027006547593,0.2141248053528473,0.0360342518063208,0.5556640625
ABL1,0.2065665222725599,9.467428693317516e-05,0.2750070474998697,2.4046750336350702e-23,0.0,True,0.2065665222725599,0.2750070474998697,0.0,0.5556640625
EZR,0.0982626843295779,0.0322756487617655,0.5753123306874368,2.33123101767057e-97,0.0,True,0.0982626843295779,0.5753123306874368,0.0,0.5543619791666666
PDGFB,0.3445789035664202,0.0055183382782226,0.1763227726404628,2.6998717541052098e-11,0.0,True,0.3445789035664202,0.1763227726404628,0.0,0.55419921875
TRIAP1,0.0640957382832105,0.2145353109844535,0.2630344058337938,1.75340138981481e-21,0.0360455414290527,True,0.0640957382832105,0.2630344058337938,0.0360455414290527,0.5538736979166666
MDK,0.0405250766353404,0.7282379977828,0.3219280948873623,2.0645588832643698e-30,0.047096220484767,True,0.0405250766353404,0.3219280948873623,0.047096220484767,0.5538736979166666
SIAE,-0.1327693858220531,0.2496599865013524,0.4114262457264649,3.2326962956486697e-49,0.0,False,0.1327693858220531,0.4114262457264649,0.0,0.5533854166666666
THBD,-0.2860290753258194,0.0871869853295474,0.2016338611696504,6.44882140231489e-12,0.0,False,0.2860290753258194,0.2016338611696504,0.0,0.55322265625
CD5,-0.0945042935513775,0.6174541947736231,0.5849625007211562,2.62578539334882e-101,0.0,False,0.0945042935513775,0.5849625007211562,0.0,0.5530598958333333
EPS8L2,-0.0889235102863388,0.1380062984330215,0.6040713236688608,2.4696353377344398e-99,0.0,False,0.0889235102863388,0.6040713236688608,0.0,0.552734375
STC2,-0.1343012027380954,0.206681296872198,0.4005379295837288,2.45547903656355e-43,0.0,False,0.1343012027380954,0.4005379295837288,0.0,0.5511067708333333
CXCL1,0.3642053383602768,0.0426627571357537,0.1634987322828795,5.54308248015186e-09,0.0,True,0.3642053383602768,0.1634987322828795,0.0,0.5504557291666666
PLAU,0.1200193323233111,0.3244250642558309,0.1243281350022017,1.53780223505931e-05,0.1962707706718491,True,0.1200193323233111,0.1243281350022017,0.1962707706718491,0.5504557291666666
CDH6,0.3636655006284446,0.0315903036753744,0.1634987322828795,2.28072361551837e-09,0.0,True,0.3636655006284446,0.1634987322828795,0.0,0.5501302083333333
NUDT2,-0.1458252559016308,0.1291306787619236,-0.1202942337177117,3.61072111793055e-06,0.0331263416687446,True,0.1458252559016308,0.1202942337177117,0.0331263416687446,0.5499674479166666
PIK3IP1,0.1437487766604039,0.1850892206706547,0.3673710656485294,1.1225554429415e-35,0.0,True,0.1437487766604039,0.3673710656485294,0.0,0.5499674479166666
NME3,-0.1913569590319586,0.0336243831371087,-0.2863041851566411,3.82021482142895e-25,0.0,True,0.1913569590319586,0.2863041851566411,0.0,0.5494791666666666
FHIT,-0.1457367897092734,0.3347698235158596,0.0565835283663675,0.029437476936785,0.6998965467704097,False,0.1457367897092734,0.0565835283663675,0.6998965467704097,0.54931640625
HMBS,-0.1417066276647833,0.0711297328528381,0.070389327891398,0.0163064324726557,0.5395153667959508,False,0.1417066276647833,0.070389327891398,0.5395153667959508,0.5489908854166666
AMN,0.0854672560808254,0.483830866641062,0.1890338243900168,1.3303997268955998e-12,0.0530073537112321,True,0.0854672560808254,0.1890338243900168,0.0530073537112321,0.5486653645833333
TNFSF11,0.369886943620302,0.119315090810328,-0.1520030934450499,1.05081828484452e-07,0.0,False,0.369886943620302,0.1520030934450499,0.0,0.5480143229166666
ADAM8,0.1122648100614043,0.1646658849525829,0.4541758931858021,7.70585931641618e-61,0.0,True,0.1122648100614043,0.4541758931858021,0.0,0.5475260416666666
TNFRSF4,0.1119497124373438,0.2653834374314942,0.4541758931858021,2.9352771120893598e-55,0.0,True,0.1119497124373438,0.4541758931858021,0.0,0.5472005208333333
ACAA1,-0.0815692811585222,0.2012572075328918,0.6415460290875237,6.22017916566938e-116,0.0,False,0.0815692811585222,0.6415460290875237,0.0,0.5470377604166666
CAPG,0.1614828440902265,0.2464567061068175,0.3219280948873623,5.19417035147074e-31,0.0,True,0.1614828440902265,0.3219280948873623,0.0,0.5465494791666666
APOM,-0.0687585304993758,0.3367548881830829,-0.7858751946471527,1.0038554980803001e-172,0.0,True,0.0687585304993758,0.7858751946471527,0.0,0.5457356770833333
CNTN5,-0.1374766954755637,0.5968638120188162,-0.3770696490798233,3.9375255839488704e-37,0.0,True,0.1374766954755637,0.3770696490798233,0.0,0.544921875
NPTXR,-0.1132636840758101,0.2390455360359783,-0.4344028241457749,2.77539424545578e-53,0.0,True,0.1132636840758101,0.4344028241457749,0.0,0.5447591145833333
KRT19,0.1431375076691772,0.1605822210906429,0.3561438102252753,1.4151448672051402e-35,0.0,True,0.1431375076691772,0.3561438102252753,0.0,0.5445963541666666
ANGPT2,-0.0692413667625269,0.6659807528712128,0.7398481026993274,1.02160013822203e-149,0.0,False,0.0692413667625269,0.7398481026993274,0.0,0.54345703125
CASP10,0.4018866054906009,0.0030042171406727,0.137503523749935,1.34951174448134e-07,0.0,True,0.4018866054906009,0.137503523749935,0.0,0.5431315104166666
PDLIM7,0.443326276690474,0.0010550370955004,0.1243281350022017,1.1837214394836e-05,0.0,True,0.443326276690474,0.1243281350022017,0.0,0.5421549479166666
SLC16A1,0.1713256223201753,0.1957990637792566,0.2868811477881615,6.07660376287824e-26,0.0,True,0.1713256223201753,0.2868811477881615,0.0,0.5418294270833333
GP2,0.0836730332612738,0.7324216455454646,-0.1202942337177117,6.32871472075974e-05,0.8312779242480433,False,0.0836730332612738,0.1202942337177117,0.8312779242480433,0.5411783854166666
PTH1R,-0.0210302570025069,0.6997635744400822,0.2868811477881615,7.072653998136041e-25,0.3692871355498653,False,0.0210302570025069,0.2868811477881615,0.3692871355498653,0.5406901041666666
TNFRSF12A,0.0732758788853367,0.3462671321919999,0.6690267655096307,1.1820369589124701e-111,0.0,True,0.0732758788853367,0.6690267655096307,0.0,0.5403645833333333
IL4R,0.2379865979141602,0.0089104932887644,0.2141248053528473,1.04345288394744e-14,0.0,True,0.2379865979141602,0.2141248053528473,0.0,0.5398763020833333
CCDC80,0.1089577008615281,0.3797549424609097,0.4436066514756148,8.043138932468069e-48,0.0,True,0.1089577008615281,0.4436066514756148,0.0,0.5392252604166666
HBEGF,0.2227298472875993,0.1639217882697574,0.2265085298086797,7.26512293320348e-17,0.0,True,0.2227298472875993,0.2265085298086797,0.0,0.5387369791666666
IVD,-0.2438900369467411,0.0017606180573858,0.0285691521967709,0.376405877366324,0.0513471081838247,False,0.2438900369467411,0.0285691521967709,0.0513471081838247,0.5384114583333333
CCL20,0.0672154676873457,0.8492067804226614,0.7136958148433589,1.03111024734118e-148,0.0,True,0.0672154676873457,0.7136958148433589,0.0,0.5380859375
STX4,-0.0139994806854595,0.8513607802097742,0.3334237337251918,1.68475763338436e-33,0.1054171393118078,False,0.0139994806854595,0.3334237337251918,0.1054171393118078,0.53662109375
HSPB1,0.3553971069047659,0.0050476690297043,0.1505596765753813,2.37193712490143e-08,0.0,True,0.3553971069047659,0.1505596765753813,0.0,0.5364583333333333
CSF3,0.1172487667894719,0.5928249586841479,0.4005379295837288,1.79261203303489e-46,0.0,True,0.1172487667894719,0.4005379295837288,0.0,0.5358072916666666
CLEC5A,0.7534505603690471,0.0065624911281063,0.0840642647884745,0.0026162184498203,0.0,True,0.7534505603690471,0.0840642647884745,0.0,0.53515625
COL6A3,-0.0583370744103994,0.7254734219534662,0.8073549220576041,3.31722583060992e-164,0.0,False,0.0583370744103994,0.8073549220576041,0.0,0.5348307291666666
DDAH1,0.0905148455764432,0.0449499972896273,0.5160151470036647,5.09584197507107e-78,0.0,True,0.0905148455764432,0.5160151470036647,0.0,0.5348307291666665
NUDT5,-0.0053053912969929,0.915595672296517,0.2868811477881615,5.57875947501483e-25,0.562968025240537,False,0.0053053912969929,0.2868811477881615,0.562968025240537,0.5338541666666666
LYN,0.2820847095300767,0.0002213345167603,0.1763227726404628,2.1583918000926002e-10,0.0,True,0.2820847095300767,0.1763227726404628,0.0,0.5323893229166666
F3,0.2124976325125267,0.0151247933893277,-0.2175914350726267,5.08941781145201e-14,0.0,False,0.2124976325125267,0.2175914350726267,0.0,0.5315755208333333
ERBB4,0.0994783134298273,0.6163709272273366,0.0976107966264223,0.0004979837151468,0.6089635548463211,True,0.0994783134298273,0.0976107966264223,0.6089635548463211,0.5315755208333333
TNFSF13,-0.1382252562192976,0.4227094780729208,0.3334237337251918,1.00189694698317e-30,0.0,False,0.1382252562192976,0.3334237337251918,0.0,0.53125
TNFRSF11B,-0.0697017638809534,0.6176803828498934,0.6415460290875237,3.1421760839565998e-102,0.0,False,0.0697017638809534,0.6415460290875237,0.0,0.53076171875
ENTPD2,-0.1496737516904751,0.138295268122468,0.2986583155645151,1.02672513565521e-26,0.0,False,0.1496737516904751,0.2986583155645151,0.0,0.52978515625
CD58,0.2389799512249357,0.0132833610862545,-0.2009126939259964,1.52407152124111e-12,0.0,False,0.2389799512249357,0.2009126939259964,0.0,0.5294596354166666
SPOCK1,-0.118150545655391,0.5152893339026863,-0.0740005814437769,0.0086638089042248,0.4718928774101421,True,0.118150545655391,0.0740005814437769,0.4718928774101421,0.529296875
PLXNA4,-0.3336517543452375,0.0481050246324354,0.1505596765753813,1.67276765877859e-08,0.0,False,0.3336517543452375,0.1505596765753813,0.0,0.529296875
PFKFB2,-0.4381396740187941,0.0002900918046803,0.1110313123887439,4.84837750838809e-05,0.0,False,0.4381396740187941,0.1110313123887439,0.0,0.5289713541666666
FEN1,-0.0663025803897241,0.2667727485400619,0.1890338243900168,1.44264574979394e-12,0.0930540413618798,False,0.0663025803897241,0.1890338243900168,0.0930540413618798,0.52880859375
IL15RA,0.274185538728064,0.0110932152337989,0.1763227726404628,8.91111528097502e-11,0.0,True,0.274185538728064,0.1763227726404628,0.0,0.5284830729166666
LAYN,0.2965716538264429,0.0053670493374126,0.1634987322828795,3.59069528927827e-08,0.0,True,0.2965716538264429,0.1634987322828795,0.0,0.52734375
EGF,0.3835096676917278,0.0412924624529007,0.1243281350022017,1.62900111757318e-06,0.0,True,0.3835096676917278,0.1243281350022017,0.0,0.5271809895833333
MFGE8,-0.0658754945012516,0.7128046872228136,0.6507645591169023,1.46791478583155e-117,0.0,False,0.0658754945012516,0.6507645591169023,0.0,0.5263671875
ACTA2,0.2656577802963689,0.3086847424865085,0.1763227726404628,5.01347901616039e-08,0.0,True,0.2656577802963689,0.1763227726404628,0.0,0.52587890625
PVR,0.0964848461842109,0.3548454786022808,0.4436066514756148,3.2158875760674205e-58,0.0,True,0.0964848461842109,0.4436066514756148,0.0,0.5255533854166666
CDH1,0.0610767254260711,0.025961030721834,0.6780719051126377,1.43723529613061e-128,0.0,True,0.0610767254260711,0.6780719051126377,0.0,0.525390625
SCRN1,-0.1597056131829592,0.0028280817961152,0.0426443374084937,0.127595012797985,0.3677145850891438,False,0.1597056131829592,0.0426443374084937,0.3677145850891438,0.5247395833333333
KDR,-0.2193247622963676,0.3554197501256871,0.2016338611696504,6.41115672726966e-13,0.0,False,0.2193247622963676,0.2016338611696504,0.0,0.5242513020833333
NMNAT1,-0.1243602628847124,0.0296522485176481,0.3448284969974411,1.13261397384787e-35,0.0,False,0.1243602628847124,0.3448284969974411,0.0,0.5240885416666666
NRP2,-0.0293981867211794,0.8556299502560504,0.2141248053528473,1.49437864931988e-14,0.4905897065433214,False,0.0293981867211794,0.2141248053528473,0.4905897065433214,0.5240885416666666
DNAJB1,0.2052452646115199,0.0017710636368553,0.2141248053528473,5.09824535542754e-15,0.0,True,0.2052452646115199,0.2141248053528473,0.0,0.52392578125
FGF19,-0.1844699686071429,0.5701356089637427,-0.2344652536370229,1.47258189397108e-17,0.0,True,0.1844699686071429,0.2344652536370229,0.0,0.5237630208333333
CEP85,-0.0891111678026277,0.2004686858347882,0.1634987322828795,1.06068382919413e-09,0.0314558217416726,False,0.0891111678026277,0.1634987322828795,0.0314558217416726,0.5236002604166666
POLR2F,-0.0825157893396006,0.2290411709096585,0.4956951626240687,4.7310660609749296e-70,0.0,False,0.0825157893396006,0.4956951626240687,0.0,0.5224609375
HS6ST1,-0.2034892778941088,0.0034114117524957,0.2141248053528473,5.7955405853587505e-15,0.0,False,0.2034892778941088,0.2141248053528473,0.0,0.5222981770833333
NADK,0.0974929232769437,0.0583771436094155,0.4329594072761062,2.9489985278306398e-56,0.0,True,0.0974929232769437,0.4329594072761062,0.0,0.5222981770833333
TPSAB1,-0.0816173802192947,0.6400575201050587,0.137503523749935,9.21027004788479e-07,0.2382430582351929,False,0.0816173802192947,0.137503523749935,0.2382430582351929,0.5211588541666666
PI3,0.1215407676748139,0.6864269355088524,0.3448284969974411,3.94114615220065e-32,0.0,True,0.1215407676748139,0.3448284969974411,0.0,0.5211588541666666
PDGFA,0.2801265012030125,4.43697579023442e-07,0.1634987322828795,3.09010995375506e-09,0.0,True,0.2801265012030125,0.1634987322828795,0.0,0.5208333333333333
ENPP7,-0.0621928630325836,0.2113366655777698,0.6507645591169023,3.3354468200241905e-117,0.0,False,0.0621928630325836,0.6507645591169023,0.0,0.5208333333333333
IDS,-0.2250424785526306,0.002046365293725,-0.2009126939259964,3.6396239898063403e-14,0.0,True,0.2250424785526306,0.2009126939259964,0.0,0.5206705729166666
LRPAP1,-0.1471639659605266,0.0462964781325554,0.2868811477881615,3.40635102672719e-25,0.0,False,0.1471639659605266,0.2868811477881615,0.0,0.5203450520833333
SRPK2,-0.0255014991980004,0.6543808161296669,0.2265085298086797,7.84844939277831e-17,0.3999028689477282,False,0.0255014991980004,0.2265085298086797,0.3999028689477282,0.5196940104166666
ADM,-0.0497118007205479,0.5935798550766904,0.7824085649273732,5.11514854355648e-145,0.0,False,0.0497118007205479,0.7824085649273732,0.0,0.5193684895833333
FLI1,0.0746842457882204,0.7155521786784109,0.1634987322828795,4.89469534971977e-10,0.0782534680035901,True,0.0746842457882204,0.1634987322828795,0.0782534680035901,0.51904296875
SERPINB8,0.1123148498627815,0.3039912946054915,0.3673710656485294,3.9811176503576e-39,0.0,True,0.1123148498627815,0.3673710656485294,0.0,0.5183919270833333
TNFRSF14,-0.0774929679924829,0.3515198130361134,0.5160151470036647,8.05930912366178e-72,0.0,False,0.0774929679924829,0.5160151470036647,0.0,0.5179036458333333
YES1,0.2460073207518789,1.4508966763532682e-06,0.1763227726404628,5.796039546366e-11,0.0,True,0.2460073207518789,0.1763227726404628,0.0,0.5177408854166666
CD83,0.0744927246014999,0.5853067445457758,0.5260688116675876,3.0004486526823504e-76,0.0,True,0.0744927246014999,0.5260688116675876,0.0,0.51708984375
WNT9A,-0.1851445082988689,0.0580445928441829,-0.2175914350726267,1.13097983944685e-12,0.0,True,0.1851445082988689,0.2175914350726267,0.0,0.5166015625
ANG,0.1037482306077741,0.3646829555147891,0.3895668117627256,5.94219108919835e-42,0.0,True,0.1037482306077741,0.3895668117627256,0.0,0.5166015625
ICAM3,0.1791000215895994,0.1478380460649608,0.2265085298086797,1.42320758340502e-16,0.0,True,0.1791000215895994,0.2265085298086797,0.0,0.5166015625
SCAMP3,-0.0040821252192948,0.9262382663627616,0.2986583155645151,5.43934706107429e-27,0.2272129129750464,False,0.0040821252192948,0.2986583155645151,0.2272129129750464,0.5159505208333333
TRIM5,0.347677148052,0.0087550515488059,0.1243281350022017,7.88037307174512e-06,0.0,True,0.347677148052,0.1243281350022017,0.0,0.5154622395833333
ENO2,-0.4709417514360883,0.0018870090385912,0.0840642647884745,0.0026051735361803,0.0,False,0.4709417514360883,0.0840642647884745,0.0,0.5149739583333333
TNC,0.2500780420971171,0.1885808955839984,-0.1681227588083269,6.427199107982241e-10,0.0,False,0.2500780420971171,0.1681227588083269,0.0,0.5144856770833333
GGT5,-0.1134190506090222,0.3100391769412832,0.3448284969974411,1.8953280605357098e-33,0.0,False,0.1134190506090222,0.3448284969974411,0.0,0.5139973958333333
TXNRD1,0.1043076682832087,0.0769346520165491,0.3785116232537298,3.76694221746111e-43,0.0,True,0.1043076682832087,0.3785116232537298,0.0,0.513671875
SCLY,0.0467417411390993,0.5670856043102867,0.7484612330040356,8.585961898772041e-148,0.0,True,0.0467417411390993,0.7484612330040356,0.0,0.5135091145833333
SUSD1,-0.3779328427562642,0.0001762589288131,0.1110313123887439,9.94121462813824e-05,0.0,False,0.3779328427562642,0.1110313123887439,0.0,0.5133463541666666
PGF,-0.054535732201753,0.2483993423365891,0.6599245584023783,5.284389569689691e-97,0.0,False,0.054535732201753,0.6599245584023783,0.0,0.51318359375
CDH3,0.67304074548308,1.554283819725732e-05,-0.0588936890535685,0.0248683016217206,0.0,False,0.67304074548308,0.0588936890535685,0.0,0.51318359375
LAMA4,-0.1714303633145348,0.3805067173899203,0.2265085298086797,6.70822831806373e-16,0.0,False,0.1714303633145348,0.2265085298086797,0.0,0.51171875
CHRDL1,0.1313153721058899,0.4122393266052822,0.2986583155645151,1.95660013286936e-21,0.0,True,0.1313153721058899,0.2986583155645151,0.0,0.5115559895833333
HEXIM1,-0.1595159731666626,0.0077564955520228,0.2509615735332187,2.70846321299368e-19,0.0,False,0.1595159731666626,0.2509615735332187,0.0,0.5110677083333333
GRN,-0.0727491503840838,0.4474605242027434,0.5058909297299573,5.12824757431207e-75,0.0,False,0.0727491503840838,0.5058909297299573,0.0,0.5096028645833333
SULT1A1,-0.1741243028865913,0.0649423516036973,0.0285691521967709,0.195163032286788,0.0985704035485748,False,0.1741243028865913,0.0285691521967709,0.0985704035485748,0.5094401041666666
IL32,0.3119444946867205,0.0231476105945215,-0.1360615495760283,3.73124682721368e-06,0.0,False,0.3119444946867205,0.1360615495760283,0.0,0.5087890625
PBLD,-0.0631899226823264,0.5800370132267675,0.5655971758542251,7.16335341234093e-92,0.0,False,0.0631899226823264,0.5655971758542251,0.0,0.5087890625
IGFBP2,0.0306402652713,0.7972492748437499,-1.0,5.58117690634943e-249,0.0,False,0.0306402652713,1.0,0.0,0.5087890625
BCAM,-0.1403881811604002,0.3164182336635346,0.2750070474998697,1.6497284751734402e-23,0.0,False,0.1403881811604002,0.2750070474998697,0.0,0.5084635416666666
VTCN1,0.4408428411253169,0.0451427710519224,0.0840642647884745,0.0016989702622697,0.0,True,0.4408428411253169,0.0840642647884745,0.0,0.5084635416666665
TNFSF10,0.3852035247368395,0.0007147307540087,-0.1046973786666932,8.01466110706818e-05,0.0,False,0.3852035247368395,0.1046973786666932,0.0,0.50830078125
YTHDF3,0.0513219417418575,0.4093378299803549,0.2141248053528473,1.63184175705006e-14,0.0314569042772123,True,0.0513219417418575,0.2141248053528473,0.0314569042772123,0.5081380208333333
EDIL3,-0.4986743810588976,0.0129723280788125,0.070389327891398,0.0174037207374869,0.0,False,0.4986743810588976,0.070389327891398,0.0,0.5081380208333333
USO1,-0.0615201016666642,0.0421196334282144,0.1763227726404628,1.1505771174761201e-10,0.0663180702958672,False,0.0615201016666642,0.1763227726404628,0.0663180702958672,0.5065104166666666
F11R,0.1089788575814569,0.1080808421616059,0.3448284969974411,1.39920660896261e-35,0.0,True,0.1089788575814569,0.3448284969974411,0.0,0.5065104166666666
GALNT7,0.2250808820551384,0.0005434368327615,0.1763227726404628,6.878614779691739e-11,0.0,True,0.2250808820551384,0.1763227726404628,0.0,0.5060221354166666
DLL1,-0.0841724632995015,0.2938706694227209,0.4222330006830478,2.5060496577141e-49,0.0,False,0.0841724632995015,0.4222330006830478,0.0,0.5056966145833333
VWA1,-0.0609581322130292,0.4282742687704418,0.5655971758542251,4.98310073434897e-90,0.0,False,0.0609581322130292,0.5655971758542251,0.0,0.5048828125
PREB,-0.1540449475068932,0.0026181260189676,0.2387868595871164,5.104190680737669e-18,0.0,False,0.1540449475068932,0.2387868595871164,0.0,0.5040690104166666
CD59,0.0630155029323287,0.0076695361238156,0.5459683691052925,2.20956645684453e-73,0.0,True,0.0630155029323287,0.5459683691052925,0.0,0.5037434895833333
NFKBIE,0.1481270305689221,0.1090596736142508,0.2509615735332187,1.06921735576388e-20,0.0,True,0.1481270305689221,0.2509615735332187,0.0,0.5032552083333333
LGMN,-0.0738302828151642,0.3701577988522316,0.4646682670034442,2.36327553198415e-63,0.0,False,0.0738302828151642,0.4646682670034442,0.0,0.5030924479166665
CCL2,0.3445321548809534,0.0004126060694654,0.1110313123887439,0.000105072499984,0.0,True,0.3445321548809534,0.1110313123887439,0.0,0.5026041666666666
IGFBP7,0.0480161245488748,0.4505677738875584,0.6507645591169023,2.1629677777693e-107,0.0,True,0.0480161245488748,0.6507645591169023,0.0,0.5026041666666666
CNPY2,-0.1769354997932293,0.0122072317290588,0.01435529297707,0.479001127358609,0.0774394629283477,False,0.1769354997932293,0.01435529297707,0.0774394629283477,0.501953125
CD276,0.1275552531140356,0.030968207573487,0.2868811477881615,6.58594117354756e-24,0.0,True,0.1275552531140356,0.2868811477881615,0.0,0.5017903645833333
GOPC,-0.0727865214053871,0.1644765871240042,0.1110313123887439,9.02456889960573e-05,0.4848576232356513,False,0.0727865214053871,0.1110313123887439,0.4848576232356513,0.50146484375
ZBTB17,-0.093703902881578,0.1017658034653407,0.3785116232537298,3.39052059015877e-41,0.0,False,0.093703902881578,0.3785116232537298,0.0,0.5009765625
MDGA1,0.0782512681209288,0.1826059097002594,0.1505596765753813,1.37398439198652e-07,0.0348195767244025,True,0.0782512681209288,0.1505596765753813,0.0348195767244025,0.50048828125
PEBP1,-0.1480366493859595,0.000275868168757,0.2387868595871164,2.8504811365018098e-18,0.0,False,0.1480366493859595,0.2387868595871164,0.0,0.49853515624999994
